@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

clean_lk_2005_0-10,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,74,20,0,78.723404,21.276596,0,0.574275,0.267808,0.410575,53.585716,82.133522,93.969302,75.57995,18.389352,0.999673,0.804042,0.195631,44.911265,0.477779,4492.586721,0.782609,36,0.208333,10,0.791667,38,0.217391,10,0.782609,0.782609,0.782609,0.574275,0.847373,0.870816,0.787234,0.212959,0.787041,0.212766,0.787234,0.787234,0.787234,0.574275,0.847373,0.850774,0.787138,0.787234,0.003,0.001,0,0,0,0,9711,305311,36847,95.744681,78.191489,?
clean_lk_2005_0-10,9,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,68,26,0,72.340426,27.659574,0,0.446558,0.268612,0.423624,53.746628,84.743915,93.969302,76.424828,17.544474,0.999673,0.81303,0.186643,43.843669,0.466422,4385.792465,0.717391,33,0.270833,13,0.729167,35,0.282609,13,0.717391,0.717391,0.717391,0.446558,0.851449,0.843971,0.723404,0.276846,0.723154,0.276596,0.723404,0.723404,0.723404,0.446558,0.851449,0.862183,0.723279,0.723404,0.003,0.001,0.015625,0,15.625,0,9711,305311,36847,96.808511,76.06383,?
clean_lk_2005_0-10,9,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,70,24,0,74.468085,25.531915,0,0.486339,0.280521,0.420215,56.129468,84.062013,93.969302,262.239391,-168.270089,0.999673,2.789781,-1.790107,42.278182,0.449768,4229.192833,0.608696,28,0.125,6,0.875,42,0.391304,18,0.823529,0.608696,0.7,0.503219,0.850996,0.803504,0.744681,0.260985,0.739015,0.255319,0.760451,0.744681,0.739716,0.503219,0.850996,0.833393,0.738889,0.744681,0.003,0.001,0,0,0,0,9711,305311,36847,94.680851,81.382979,?
clean_lk_2005_0-10,9,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,71,23,0,75.531915,24.468085,0,0.510638,0.271506,0.403144,54.325699,80.647111,93.969302,74.253292,19.71601,0.999673,0.789929,0.209745,44.170216,0.469896,4418.457793,0.76087,35,0.25,12,0.75,36,0.23913,11,0.744681,0.76087,0.752688,0.510754,0.848279,0.847711,0.755319,0.24445,0.75555,0.244681,0.755545,0.755319,0.755347,0.510754,0.848279,0.844217,0.755291,0.755319,0.004,0.001,0,0,0,0,9711,305311,36847,97.87234,80.851064,?
clean_lk_2005_0-10,9,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,71,23,0,75.531915,24.468085,0,0.509305,0.258827,0.409315,51.788698,81.881539,93.969302,76.83205,17.137252,0.999673,0.817362,0.182311,46.123706,0.490678,4613.870252,0.695652,32,0.1875,9,0.8125,39,0.304348,14,0.780488,0.695652,0.735632,0.512228,0.857337,0.86924,0.755319,0.247167,0.752833,0.244681,0.757694,0.755319,0.754345,0.512228,0.857337,0.860714,0.753955,0.755319,0.004,0.001,0.015625,0,15.625,0,9711,305311,36847,95.744681,76.595745,?
clean_lk_2005_0-10,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,73,21,0,77.659574,22.340426,0,0.553191,0.267823,0.419344,53.588859,83.887752,93.969302,291.638615,-197.669313,0.999673,3.102538,-2.102865,45.041316,0.479163,4505.596095,0.782609,36,0.229167,11,0.770833,37,0.217391,10,0.765957,0.782609,0.774194,0.553317,0.82654,0.763421,0.776596,0.223154,0.776846,0.223404,0.776822,0.776596,0.776621,0.553317,0.82654,0.79769,0.77657,0.776596,0.004,0.001,0,0,0,0,9711,305311,36847,94.680851,77.659574,?
clean_lk_2005_0-10,10,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,64,30,0,68.085106,31.914894,0,0.361991,0.314091,0.462676,62.846553,92.556176,93.969302,122.308644,-28.339342,0.999673,1.301156,-0.301482,35.230663,0.374794,3524.211791,0.695652,32,0.333333,16,0.666667,32,0.304348,14,0.666667,0.695652,0.680851,0.362319,0.78442,0.735938,0.680851,0.318532,0.681468,0.319149,0.681468,0.680851,0.680851,0.362319,0.78442,0.773714,0.680851,0.680851,0.003,0.002,0.015625,0,15.625,0,9711,305311,36847,94.680851,79.255319,?
clean_lk_2005_0-10,10,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,75,19,0,79.787234,20.212766,0,0.595378,0.258759,0.406213,51.775134,81.261076,93.969302,77.40066,16.568642,0.999673,0.823411,0.176262,46.448124,0.494129,4646.322575,0.782609,36,0.1875,9,0.8125,39,0.217391,10,0.8,0.782609,0.791209,0.595513,0.866848,0.853793,0.797872,0.202764,0.797236,0.202128,0.797916,0.797872,0.797804,0.595513,0.866848,0.86666,0.797666,0.797872,0.004,0.001,0,0,0,0,9711,305311,36847,96.808511,78.191489,?
clean_lk_2005_0-10,10,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,71,23,0,75.531915,24.468085,0,0.509305,0.269184,0.416112,53.86103,83.241296,93.969302,273.224241,-179.254939,0.999673,2.906641,-1.906967,44.726059,0.475809,4474.060149,0.695652,32,0.1875,9,0.8125,39,0.304348,14,0.780488,0.695652,0.735632,0.512228,0.834239,0.830554,0.755319,0.247167,0.752833,0.244681,0.757694,0.755319,0.754345,0.512228,0.834239,0.812327,0.753955,0.755319,0.004,0.001,0,0,0,0,9711,305311,36847,95.744681,78.191489,?
clean_lk_2005_0-10,10,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,69,25,0,73.404255,26.595745,0,0.468566,0.288034,0.43092,57.632923,86.203553,93.969302,91.441964,2.527338,0.999673,0.972787,0.026887,40.482341,0.430663,4049.550378,0.76087,35,0.291667,14,0.708333,34,0.23913,11,0.714286,0.76087,0.736842,0.469522,0.825634,0.777265,0.734043,0.26484,0.73516,0.265957,0.73536,0.734043,0.733952,0.469522,0.825634,0.819575,0.734012,0.734043,0.004,0.001,0,0,0,0,9711,305311,36847,97.87234,79.255319,?
clean_lk_2005_0-10,10,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,72,22,0,76.595745,23.404255,0,0.531703,0.261165,0.385883,52.256572,77.193981,93.969302,60.940147,33.029155,0.999673,0.648299,0.351374,45.870473,0.487984,4588.538744,0.76087,35,0.229167,11,0.770833,37,0.23913,11,0.76087,0.76087,0.76087,0.531703,0.879982,0.876158,0.765957,0.234255,0.765745,0.234043,0.765957,0.765957,0.765957,0.531703,0.879982,0.88983,0.765851,0.765957,0.004,0.005,0,0,0,0,9711,305311,36847,97.87234,79.787234,?
clean_lk_2005_0-10,10,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,74,20,0,78.723404,21.276596,0,0.573503,0.258355,0.413244,51.694422,82.66742,93.969302,477.166962,-383.19766,0.999673,5.076244,-4.076571,46.744781,0.497285,4675.997947,0.73913,34,0.166667,8,0.833333,40,0.26087,12,0.809524,0.73913,0.772727,0.575601,0.831522,0.75287,0.787234,0.21477,0.78523,0.212766,0.788949,0.787234,0.786654,0.575601,0.831522,0.786065,0.786364,0.787234,0.004,0.001,0,0,0,0,9711,305311,36847,93.617021,73.93617,?
clean_lk_2005_0-10,10,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,74,20,0,78.723404,21.276596,0,0.573889,0.232919,0.363021,46.604924,72.620669,93.969302,60.62777,33.341533,0.999673,0.644976,0.354697,51.594611,0.548879,5161.138626,0.76087,35,0.1875,9,0.8125,39,0.23913,11,0.795455,0.76087,0.777778,0.574411,0.894475,0.898603,0.787234,0.213864,0.786136,0.212766,0.787563,0.787234,0.787041,0.574411,0.894475,0.897368,0.786848,0.787234,0.003,0.001,0,0,0,0,9711,305311,36847,94.680851,77.12766,?
clean_lk_2005_0-10,10,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,75,19,0,79.787234,20.212766,0,0.596475,0.232715,0.370716,46.563978,74.159988,93.969302,69.229232,24.74007,0.999673,0.736481,0.263192,51.848018,0.551575,5186.48759,0.847826,39,0.25,12,0.75,36,0.152174,7,0.764706,0.847826,0.804124,0.599867,0.884511,0.891259,0.797872,0.200046,0.799954,0.202128,0.801729,0.797872,0.797529,0.599867,0.884511,0.881204,0.797666,0.797872,0.003,0.003,0.015625,0,15.625,0,9711,305311,36847,95.744681,78.723404,?
clean_lk_2005_0-10,10,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170523.1206,846,94,63,31,0,67.021277,32.978723,0,0.338629,0.346622,0.490504,69.355803,98.122954,93.969302,314.457256,-220.487954,0.999673,3.34529,-2.345617,29.65369,0.315465,2966.333183,0.608696,28,0.270833,13,0.729167,35,0.391304,18,0.682927,0.608696,0.643678,0.340572,0.73279,0.736313,0.670213,0.33235,0.66765,0.329787,0.671412,0.670213,0.668899,0.340572,0.73279,0.723061,0.668374,0.670213,0.004,0.001,0,0,0,0,9711,305311,36847,88.297872,78.191489,?
